"station_id","station_name","latitude","longitude","Date","E Coli Concentration ","Enterococcus Bacteria Concentration ","Air Temperature ","Water Temperature ","Turbidity "
"J35","James River at Lynchburg",37.41605,-79.13675,2016-06-09 00:00:00,0,NA,26,21.3,7.28
"J03","James River at Riverside Beach",37.04682,-76.4991,2016-06-09 00:00:00,4,NA,19.3,21.7,20.2
"J05","James River at Jamestown Beach",37.2239,-76.788613,2016-06-09 00:00:00,1,NA,23.4,24.3,15.4
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2016-06-09 00:00:00,2,NA,26.3,19.5,8.02
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2016-06-09 00:00:00,0,NA,22.8,21.4,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2016-06-09 00:00:00,4,NA,22.1,24.3,14.8
"J23","James River at Pony Pasture",37.551591,-77.520421,2016-06-09 00:00:00,4,NA,20,23.8,17.1
"J40","James River at Buchanan",37.529933,-79.679078,2016-06-09 00:00:00,0,NA,23.5,18,3.48
"J10","James River at 14th Street",37.530947,-77.431925,2016-06-09 00:00:00,0,NA,28.1,25.1,23.4
"J30","James River at Scottsville",37.797533,-78.49055,2016-06-09 00:00:00,0,NA,16.6,20.4,10.83
"P05","Powhatan Creek",37.237651,-76.768367,2016-06-09 00:00:00,9,NA,20.1,20.5,5.32
"A01","Appomattox River at City Point",37.316523,-77.273569,2016-06-09 00:00:00,32,NA,27.2,25.9,128
"J20","James River at Tredegar Beach",37.534353,-77.445372,2016-06-09 00:00:00,0,NA,28,25.3,17.3
"A02","Appomattox River at Hopewell",37.311187,-77.297991,2016-06-09 00:00:00,28,NA,23.4,24.8,43.6
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2016-06-09 00:00:00,1,NA,30,20,11.08
"J25","James River at Maidens",37.6661,-77.888811,2016-06-09 00:00:00,3,NA,22.2,22.1,25.5
"J26","James River at Robious Landing",37.559211,-77.646665,2016-06-09 00:00:00,34,NA,21.1,23.3,31.69
"H02","Hampton River Marina",37.02097,-76.3434,2016-06-16 00:00:00,34,NA,30,25,NA
"A01","Appomattox River at City Point",37.316523,-77.273569,2016-06-16 00:00:00,10,NA,28,24,5.09
"J22","James River at 42nd Street",37.52677,-77.475694,2016-06-16 00:00:00,60,NA,24.7,26.5,3.45
"J04","James River at Denbigh Boat Ramp",37.12364,-76.5685,2016-06-16 00:00:00,0,NA,28,26,NA
"J10","James River at 14th Street",37.530947,-77.431925,2016-06-16 00:00:00,3,NA,30.7,27.7,4.14
"J35","James River at Lynchburg",37.41605,-79.13675,2016-06-16 00:00:00,0,NA,30.1,25,2.84
"J40","James River at Buchanan",37.529933,-79.679078,2016-06-16 00:00:00,2,NA,32.8,25.5,1.39
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2016-06-16 00:00:00,18,NA,20,25,1.73
"J05","James River at Jamestown Beach",37.2239,-76.788613,2016-06-16 00:00:00,0,NA,32.4,29.8,11.27
"J23","James River at Pony Pasture",37.551591,-77.520421,2016-06-16 00:00:00,24,NA,24.9,27,3.32
"J03","James River at Riverside Beach",37.04682,-76.4991,2016-06-16 00:00:00,1,NA,23.7,23.7,5.63
"J21","James River at Reedy Creek",37.524391,-77.469575,2016-06-16 00:00:00,0,NA,24.6,26.2,3.31
"P05","Powhatan Creek",37.237651,-76.768367,2016-06-16 00:00:00,4,NA,35.8,29.2,4.59
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2016-06-16 00:00:00,0,NA,26.6,25,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2016-06-16 00:00:00,1,NA,32,27.4,3.72
"J25","James River at Maidens",37.6661,-77.888811,2016-06-16 00:00:00,1,NA,27.8,26,7.73
"C01","Chickahominy at Chickahominy Riverfront Park",37.264742,-76.874715,2016-06-16 00:00:00,0,NA,34,28.6,6.44
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2016-06-16 00:00:00,1,NA,28,25,4.09
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2016-06-16 00:00:00,0,NA,24.4,26.7,8.39
"A02","Appomattox River at Hopewell",37.311187,-77.297991,2016-06-16 00:00:00,20,NA,26.1,27,13.1
"J20","James River at Tredegar Beach",37.534353,-77.445372,2016-06-16 00:00:00,3,NA,31.1,27.7,4.14
"J10","James River at 14th Street",37.530947,-77.431925,2016-06-16 00:00:00,2,NA,32.8,25.5,1.39
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2016-06-16 00:00:00,0,NA,28.2,24.1,3.23
"J30","James River at Scottsville",37.797533,-78.49055,2016-06-16 00:00:00,0,NA,29.5,25.5,2.59
"J26","James River at Robious Landing",37.559211,-77.646665,2016-06-16 00:00:00,34,NA,29.4,27.2,3.88
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2016-06-20 00:00:00,0,NA,29.3,24.4,2.75
"A02","Appomattox River at Hopewell",37.311187,-77.297991,2016-06-23 00:00:00,17,NA,27.2,24,24.18
"C01","Chickahominy at Chickahominy Riverfront Park",37.264742,-76.874715,2016-06-23 00:00:00,0,NA,29.4,27.2,9.29
"DC01","Deep Creek",37.08028,-76.5231,2016-06-23 00:00:00,0,NA,30,32,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2016-06-23 00:00:00,3,NA,20.2,24.5,3.24
"J02","James River Fishing Pier",37.01292,-76.457,2016-06-23 00:00:00,0,NA,31,27,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2016-06-23 00:00:00,21,NA,25.6,26.8,2.39
"J10","James River at 14th Street",37.530947,-77.431925,2016-06-23 00:00:00,18,NA,25.8,26.9,2.09
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2016-06-23 00:00:00,61,NA,23.4,22.1,40
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2016-06-23 00:00:00,9,NA,22.4,23,22
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2016-06-23 00:00:00,1,NA,23.5,27.2,2.92
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2016-06-23 00:00:00,26,NA,25.2,26.5,2.02
"J03","James River at Riverside Beach",37.04682,-76.4991,2016-06-23 00:00:00,0,NA,26.2,25.6,17.6
"J22","James River at 42nd Street",37.52677,-77.475694,2016-06-23 00:00:00,21,NA,25.1,27.2,3.27
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2016-06-23 00:00:00,15,NA,22.4,23,22
"J23","James River at Pony Pasture",37.551591,-77.520421,2016-06-23 00:00:00,2,NA,25,27.2,2.35
"J08","James River at Rocketts Landing",37.518597,-77.416635,2016-06-23 00:00:00,25,NA,27.5,26.7,2.6
"P05","Powhatan Creek",37.237651,-76.768367,2016-06-23 00:00:00,12,NA,30.1,25.5,8.61
"J05","James River at Jamestown Beach",37.2239,-76.788613,2016-06-23 00:00:00,9,NA,28.2,26.4,12.1
"J21","James River at Reedy Creek",37.524391,-77.469575,2016-06-23 00:00:00,35,NA,26.6,27,3.07
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2016-06-23 00:00:00,5,NA,25.2,25,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2016-06-23 00:00:00,34,NA,23.8,26.8,13.12
"J25","James River at Maidens",37.6661,-77.888811,2016-06-24 00:00:00,10,NA,21.8,24.7,11.8
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2016-06-24 00:00:00,60,NA,26.7,21.7,45.4
"A01","Appomattox River at City Point",37.316523,-77.273569,2016-06-24 00:00:00,0,NA,24,22,8.8
"J40","James River at Buchanan",37.529933,-79.679078,2016-06-25 00:00:00,40,NA,23.1,18.8,52.6
"J04","James River at Denbigh Boat Ramp",37.12364,-76.5685,2016-06-30 00:00:00,1,NA,31,29,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2016-06-30 00:00:00,12,NA,18.8,21.2,20.6
"J40","James River at Buchanan",37.529933,-79.679078,2016-06-30 00:00:00,4,NA,20.5,19.6,9.2
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2016-06-30 00:00:00,0,NA,30,26,3.97
"J25","James River at Maidens",37.6661,-77.888811,2016-06-30 00:00:00,16,NA,27.9,24,31.1
"J03","James River at Riverside Beach",37.04682,-76.4991,2016-06-30 00:00:00,4,NA,26,26.2,8.38
"J10","James River at 14th Street",37.530947,-77.431925,2016-06-30 00:00:00,2,NA,30.8,26.3,49.1
"J21","James River at Reedy Creek",37.524391,-77.469575,2016-06-30 00:00:00,6,NA,28.5,26.5,17.7
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2016-06-30 00:00:00,1,NA,25.8,23.1,22.2
"J30","James River at Scottsville",37.797533,-78.49055,2016-06-30 00:00:00,0,NA,23.9,22.7,15
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2016-06-30 00:00:00,0,NA,30.2,25.7,22.4
"J08","James River at Rocketts Landing",37.518597,-77.416635,2016-06-30 00:00:00,7,NA,32.3,26.2,44
"P05","Powhatan Creek",37.237651,-76.768367,2016-06-30 00:00:00,2,NA,28.3,25.2,8.12
"J05","James River at Jamestown Beach",37.2239,-76.788613,2016-06-30 00:00:00,1,NA,28,29,7.32
"H02","Hampton River Marina",37.02097,-76.3434,2016-06-30 00:00:00,34,NA,27.2,26.4,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2016-06-30 00:00:00,0,NA,30,26,3.12
"J02","James River Fishing Pier",37.01292,-76.457,2016-06-30 00:00:00,0,NA,30,27,NA
"C01","Chickahominy at Chickahominy Riverfront Park",37.264742,-76.874715,2016-06-30 00:00:00,2,NA,28.5,27.7,9.99
"A02","Appomattox River at Hopewell",37.311187,-77.297991,2016-06-30 00:00:00,24,NA,25.8,23.9,82.55
"J23","James River at Pony Pasture",37.551591,-77.520421,2016-06-30 00:00:00,1,NA,25,26,24.5
"J20","James River at Tredegar Beach",37.534353,-77.445372,2016-06-30 00:00:00,3,NA,30.4,26.3,43.7
"J22","James River at 42nd Street",37.52677,-77.475694,2016-06-30 00:00:00,2,NA,28.5,26.4,21.4
"J26","James River at Robious Landing",37.559211,-77.646665,2016-06-30 00:00:00,234,NA,23.4,24.4,21.71
"A01","Appomattox River at City Point",37.316523,-77.273569,2016-07-01 00:00:00,10,NA,30.9,27,13.5
"A01","Appomattox River at City Point",37.316523,-77.273569,2016-07-04 00:00:00,60,NA,31,32,1.12
"P05","Powhatan Creek",37.237651,-76.768367,2016-07-07 00:00:00,18,NA,33.4,27.7,6.26
"J08","James River at Rocketts Landing",37.518597,-77.416635,2016-07-07 00:00:00,16,NA,41.8,29.9,10.57
"J35","James River at Lynchburg",37.41605,-79.13675,2016-07-07 00:00:00,0,NA,30.6,25.5,6.25
"J04","James River at Denbigh Boat Ramp",37.12364,-76.5685,2016-07-07 00:00:00,1,NA,35,30,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2016-07-07 00:00:00,2,NA,31.2,26.7,2.56
"J40","James River at Buchanan",37.529933,-79.679078,2016-07-07 00:00:00,0,NA,26.9,22,3.68
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2016-07-07 00:00:00,1,NA,30.6,27.3,6.68
"J22","James River at 42nd Street",37.52677,-77.475694,2016-07-07 00:00:00,4,NA,28,27,8.19
"J30","James River at Scottsville",37.797533,-78.49055,2016-07-07 00:00:00,0,NA,32.2,26.4,9.2
"J21","James River at Reedy Creek",37.524391,-77.469575,2016-07-07 00:00:00,4,NA,29.2,27.5,7.74
"J20","James River at Tredegar Beach",37.534353,-77.445372,2016-07-07 00:00:00,5,NA,34.7,29.1,10.85
"J25","James River at Maidens",37.6661,-77.888811,2016-07-07 00:00:00,2,NA,30,26.7,5.86
"H02","Hampton River Marina",37.02097,-76.3434,2016-07-07 00:00:00,0,NA,30,28,NA
"J40","James River at Buchanan",37.529933,-79.679078,2016-07-07 00:00:00,63,NA,26.9,22,3.68
"J02","James River Fishing Pier",37.01292,-76.457,2016-07-07 00:00:00,0,NA,35,29,NA
"J03","James River at Riverside Beach",37.04682,-76.4991,2016-07-07 00:00:00,1,NA,26.1,27,14.75
"A02","Appomattox River at Hopewell",37.311187,-77.297991,2016-07-07 00:00:00,4,NA,29.4,27.5,17.39
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2016-07-07 00:00:00,1,NA,28.5,27.9,2.85
"C01","Chickahominy at Chickahominy Riverfront Park",37.264742,-76.874715,2016-07-07 00:00:00,0,NA,33.2,29.8,12.73
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2016-07-07 00:00:00,0,NA,28,27.6,7.08
"J23","James River at Pony Pasture",37.551591,-77.520421,2016-07-07 00:00:00,1,NA,28.9,27.8,7.36
"J10","James River at 14th Street",37.530947,-77.431925,2016-07-07 00:00:00,5,NA,37.1,29.5,11
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2016-07-07 00:00:00,8,NA,33.5,27.2,NA
"J05","James River at Jamestown Beach",37.2239,-76.788613,2016-07-07 00:00:00,0,NA,32.2,31.3,9.24
"J26","James River at Robious Landing",37.559211,-77.646665,2016-07-07 00:00:00,34,NA,30.4,27.7,6.61
"J20","James River at Tredegar Beach",37.534353,-77.445372,2016-07-14 00:00:00,1,NA,34.9,31.7,3.29
"J35","James River at Lynchburg",37.41605,-79.13675,2016-07-14 00:00:00,3,NA,31,26.9,3.65
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2016-07-14 00:00:00,0,NA,24.7,27.5,NA
"J04","James River at Denbigh Boat Ramp",37.12364,-76.5685,2016-07-14 00:00:00,1,NA,25,30,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2016-07-14 00:00:00,0,NA,29.9,30.1,2.79
"J25","James River at Maidens",37.6661,-77.888811,2016-07-14 00:00:00,3,NA,30.5,27.9,3.7
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2016-07-14 00:00:00,1,NA,30.4,27.1,1.55
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2016-07-14 00:00:00,0,NA,30.4,28.6,6.74
"J23","James River at Pony Pasture",37.551591,-77.520421,2016-07-14 00:00:00,1,NA,28.3,30.2,2.78
"J10","James River at 14th Street",37.530947,-77.431925,2016-07-14 00:00:00,3,NA,41.8,31.5,3.19
"H02","Hampton River Marina",37.02097,-76.3434,2016-07-14 00:00:00,0,NA,31,29,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2016-07-14 00:00:00,0,NA,29.4,26.3,1.96
"C01","Chickahominy at Chickahominy Riverfront Park",37.264742,-76.874715,2016-07-14 00:00:00,0,NA,35.9,31.3,6.74
"J21","James River at Reedy Creek",37.524391,-77.469575,2016-07-14 00:00:00,4,NA,26,28.6,3.1
"J03","James River at Riverside Beach",37.04682,-76.4991,2016-07-14 00:00:00,2,NA,26.6,27.9,5.73
"J22","James River at 42nd Street",37.52677,-77.475694,2016-07-14 00:00:00,0,NA,26.5,29.3,2.68
"A02","Appomattox River at Hopewell",37.311187,-77.297991,2016-07-14 00:00:00,4,NA,30.6,30.2,18.94
"P05","Powhatan Creek",37.237651,-76.768367,2016-07-14 00:00:00,6,NA,36.7,29.1,8.17
"J08","James River at Rocketts Landing",37.518597,-77.416635,2016-07-14 00:00:00,18,NA,41.2,31.3,3.72
"J40","James River at Buchanan",37.529933,-79.679078,2016-07-14 00:00:00,2,NA,30.2,24,1.22
"J26","James River at Robious Landing",37.559211,-77.646665,2016-07-14 00:00:00,34,NA,36.1,30.6,4.13
"J05","James River at Jamestown Beach",37.2239,-76.788613,2016-07-15 00:00:00,2,NA,31.6,30.9,7.65
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2016-07-19 00:00:00,1,NA,35,29.11,2.38
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2016-07-19 00:00:00,2,NA,33.8,28.8,2.37
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2016-07-21 00:00:00,2,NA,30,27.7,3.63
"J22","James River at 42nd Street",37.52677,-77.475694,2016-07-21 00:00:00,7,NA,26.8,29,3.22
"J10","James River at 14th Street",37.530947,-77.431925,2016-07-21 00:00:00,4,NA,31.3,30.6,3.21
"J21","James River at Reedy Creek",37.524391,-77.469575,2016-07-21 00:00:00,3,NA,27.7,29.6,2.96
"J03","James River at Riverside Beach",37.04682,-76.4991,2016-07-21 00:00:00,1,NA,25.2,26.6,6.51
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2016-07-21 00:00:00,1,NA,26.7,22.4,1.68
"P05","Powhatan Creek",37.237651,-76.768367,2016-07-21 00:00:00,18,NA,33.1,28.3,9.27
"A02","Appomattox River at Hopewell",37.311187,-77.297991,2016-07-21 00:00:00,9,NA,31.1,30,22.7
"J02","James River Fishing Pier",37.01292,-76.457,2016-07-21 00:00:00,0,NA,34,30,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2016-07-21 00:00:00,2,NA,26.6,30.1,3.94
"H02","Hampton River Marina",37.02097,-76.3434,2016-07-21 00:00:00,0,NA,29,28,NA
"J04","James River at Denbigh Boat Ramp",37.12364,-76.5685,2016-07-21 00:00:00,2,NA,27,29,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2016-07-21 00:00:00,3,NA,32,30.6,4.25
"J25","James River at Maidens",37.6661,-77.888811,2016-07-21 00:00:00,0,NA,27.9,28.5,2.28
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2016-07-21 00:00:00,2,NA,28.6,27.4,1.76
"C01","Chickahominy at Chickahominy Riverfront Park",37.264742,-76.874715,2016-07-21 00:00:00,0,NA,32.8,31.7,11.88
"J08","James River at Rocketts Landing",37.518597,-77.416635,2016-07-21 00:00:00,8,NA,31.3,30.2,19.1
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2016-07-21 00:00:00,2,NA,31.3,26,NA
"J40","James River at Buchanan",37.529933,-79.679078,2016-07-21 00:00:00,0,NA,32.5,27.1,0.6
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2016-07-21 00:00:00,2,NA,26.4,29.6,14.2
"DC01","Deep Creek",37.08028,-76.5231,2016-07-21 00:00:00,1,NA,31.5,30,NA
"J30","James River at Scottsville",37.797533,-78.49055,2016-07-21 00:00:00,0,NA,28.1,26.7,1.93
"J05","James River at Jamestown Beach",37.2239,-76.788613,2016-07-21 00:00:00,1,NA,22.3,31.2,8.97
"J35","James River at Lynchburg",37.41605,-79.13675,2016-07-21 00:00:00,0,NA,27.4,28,2.43
"J26","James River at Robious Landing",37.559211,-77.646665,2016-07-21 00:00:00,34,NA,32.2,30.9,2.59
"A01","Appomattox River at City Point",37.316523,-77.273569,2016-07-22 00:00:00,60,NA,32,29,1.18
"J21","James River at Reedy Creek",37.524391,-77.469575,2016-07-28 00:00:00,5,NA,26.7,31.2,3.52
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2016-07-28 00:00:00,5,NA,24.6,27.6,3.13
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2016-07-28 00:00:00,4,NA,27.8,32.2,6.5
"J22","James River at 42nd Street",37.52677,-77.475694,2016-07-28 00:00:00,6,NA,28.2,31.9,4.24
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2016-07-28 00:00:00,0,NA,28.4,26.2,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2016-07-28 00:00:00,3,NA,33,33.3,1.76
"P05","Powhatan Creek",37.237651,-76.768367,2016-07-28 00:00:00,17,NA,30.5,30.6,6.69
"J30","James River at Scottsville",37.797533,-78.49055,2016-07-28 00:00:00,1,NA,32.6,30.7,3.74
"J03","James River at Riverside Beach",37.04682,-76.4991,2016-07-28 00:00:00,0,NA,27.6,29.1,5.3
"J02","James River Fishing Pier",37.01292,-76.457,2016-07-28 00:00:00,0,NA,36,31,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2016-07-28 00:00:00,0,NA,28,30.2,2.57
"C01","Chickahominy at Chickahominy Riverfront Park",37.264742,-76.874715,2016-07-28 00:00:00,1,NA,29.4,32.3,6.69
"J05","James River at Jamestown Beach",37.2239,-76.788613,2016-07-28 00:00:00,9,NA,36.2,33,5.17
"H02","Hampton River Marina",37.02097,-76.3434,2016-07-28 00:00:00,167,NA,28,30,NA
"J04","James River at Denbigh Boat Ramp",37.12364,-76.5685,2016-07-28 00:00:00,1,NA,28,32,NA
"J25","James River at Maidens",37.6661,-77.888811,2016-07-28 00:00:00,4,NA,29.3,29.2,11.1
"J40","James River at Buchanan",37.529933,-79.679078,2016-07-28 00:00:00,4,NA,29.5,27.3,1.8
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2016-07-28 00:00:00,17,NA,24,28,4.14
"J10","James River at 14th Street",37.530947,-77.431925,2016-07-28 00:00:00,5,NA,33.2,33.6,3.11
"J20","James River at Tredegar Beach",37.534353,-77.445372,2016-07-28 00:00:00,9,NA,32.6,30.6,5
"J08","James River at Rocketts Landing",37.518597,-77.416635,2016-07-28 00:00:00,17,NA,35.6,33.2,4.31
"J23","James River at Pony Pasture",37.551591,-77.520421,2016-07-28 00:00:00,2,NA,27.2,32.6,2.73
"A02","Appomattox River at Hopewell",37.311187,-77.297991,2016-07-28 00:00:00,1,NA,30,31.9,27.48
"J26","James River at Robious Landing",37.559211,-77.646665,2016-07-28 00:00:00,34,NA,35.5,33.3,4.52
"A01","Appomattox River at City Point",37.316523,-77.273569,2016-07-30 00:00:00,0,NA,25,24,5.28
"P05","Powhatan Creek",37.237651,-76.768367,2016-08-04 00:00:00,3,NA,31.6,25.6,8.41
"C01","Chickahominy at Chickahominy Riverfront Park",37.264742,-76.874715,2016-08-04 00:00:00,0,NA,34.3,29.8,7.83
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2016-08-04 00:00:00,2,NA,26.1,28,2.8
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2016-08-04 00:00:00,3,NA,26,25.7,22.3
"J08","James River at Rocketts Landing",37.518597,-77.416635,2016-08-04 00:00:00,7,NA,31.8,28.5,10.71
"J40","James River at Buchanan",37.529933,-79.679078,2016-08-04 00:00:00,15,NA,20.8,24,8.62
"J23","James River at Pony Pasture",37.551591,-77.520421,2016-08-04 00:00:00,1,NA,24.8,28.3,5.51
"J10","James River at 14th Street",37.530947,-77.431925,2016-08-04 00:00:00,4,NA,23.2,28.7,7.94
"A02","Appomattox River at Hopewell",37.311187,-77.297991,2016-08-04 00:00:00,5,NA,25.6,29.6,19.9
"H02","Hampton River Marina",37.02097,-76.3434,2016-08-04 00:00:00,0,NA,26,27,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2016-08-04 00:00:00,0,NA,23.6,25.7,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2016-08-04 00:00:00,3,NA,23.3,25.5,4.66
"J05","James River at Jamestown Beach",37.2239,-76.788613,2016-08-04 00:00:00,0,NA,31.5,30.5,11.9
"J03","James River at Riverside Beach",37.04682,-76.4991,2016-08-04 00:00:00,1,NA,24.3,27.1,8.43
"DC01","Deep Creek",37.08028,-76.5231,2016-08-04 00:00:00,2,NA,32,31,NA
"J25","James River at Maidens",37.6661,-77.888811,2016-08-04 00:00:00,1,NA,24.1,27.6,5.61
"J20","James River at Tredegar Beach",37.534353,-77.445372,2016-08-04 00:00:00,0,NA,27.4,28.6,7.68
"J04","James River at Denbigh Boat Ramp",37.12364,-76.5685,2016-08-04 00:00:00,6,NA,28,27,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2016-08-04 00:00:00,15,NA,24.7,28.3,2.37
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2016-08-04 00:00:00,2,NA,24.3,25.5,21
"J30","James River at Scottsville",37.797533,-78.49055,2016-08-04 00:00:00,0,NA,26.2,27.4,2.58
"J22","James River at 42nd Street",37.52677,-77.475694,2016-08-04 00:00:00,0,NA,24.5,27.9,6.53
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2016-08-04 00:00:00,0,NA,27.6,28.2,6.37
"J21","James River at Reedy Creek",37.524391,-77.469575,2016-08-04 00:00:00,4,NA,23.9,27.3,5.64
"A01","Appomattox River at City Point",37.316523,-77.273569,2016-08-04 00:00:00,60,NA,26.9,29.6,34.1
"J26","James River at Robious Landing",37.559211,-77.646665,2016-08-04 00:00:00,34,NA,25.7,27.7,5.61
"J03","James River at Riverside Beach",37.04682,-76.4991,2016-08-11 00:00:00,2,NA,26.4,28.6,14.03
"C01","Chickahominy at Chickahominy Riverfront Park",37.264742,-76.874715,2016-08-11 00:00:00,0,NA,38.2,32.7,9.34
"J35","James River at Lynchburg",37.41605,-79.13675,2016-08-11 00:00:00,0,NA,29.1,27.4,3.02
